hyperedge_id,source_nodes,target_nodes,source_size,target_size,reaction_id,sign,control_id
193,23614|23789|23832,24677|25335,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9792,-1,http://www.reactome.org/biopax/96/48887#Control1839
194,13204|26327,23832|24198,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8394,1,http://www.reactome.org/biopax/96/48887#Catalysis3169
195,18070|24157|24772|26118,23975|24075|26146,4,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10190,1,http://www.reactome.org/biopax/96/48887#Catalysis4703
196,975|23992|26198,23991|23994,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9379,1,http://www.reactome.org/biopax/96/48887#Catalysis3987
197,10581|15936,15937,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction5935,1,http://www.reactome.org/biopax/96/48887#Control1224
198,1128|23832|25151,23855|25152,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9567,1,http://www.reactome.org/biopax/96/48887#Catalysis4137
199,639|6223|14507,16458|18812,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction11112,1,http://www.reactome.org/biopax/96/48887#Catalysis5307
200,3979|12672,17819,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction747,-1,http://www.reactome.org/biopax/96/48887#Control74
201,5112|12719,20799,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction21,1,http://www.reactome.org/biopax/96/48887#Control12
202,22807|23648,24202,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8398,1,http://www.reactome.org/biopax/96/48887#Catalysis3172
203,21570|23508|23832|24772,23509|23855|24855,4,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction2741,1,http://www.reactome.org/biopax/96/48887#Catalysis1280
204,15061|17270|23325,15041|23893|26255,3,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8137,1,http://www.reactome.org/biopax/96/48887#Catalysis2975
206,17487|23614|24438|25462,23832|24439|24440|26129,4,4,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8578,1,http://www.reactome.org/biopax/96/48887#Catalysis3333
207,5324|20701,8141,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction14874,1,http://www.reactome.org/biopax/96/48887#Control2833
209,15190|23727|23832,23855|26098,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction5005,1,http://www.reactome.org/biopax/96/48887#Catalysis1969
210,3298|3303|16981,3307,3,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction12685,-1,http://www.reactome.org/biopax/96/48887#Control2380
211,7332|23462,7334|25062,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction2384,1,http://www.reactome.org/biopax/96/48887#Catalysis1140
212,18277|22255,18279,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10511,1,http://www.reactome.org/biopax/96/48887#Catalysis4917
213,9121|24772|26080,24855|26123,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction12861,1,http://www.reactome.org/biopax/96/48887#Catalysis5965
216,5063,14744|17097|18262,1,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction14650,1,http://www.reactome.org/biopax/96/48887#Catalysis6466
217,22026|22093,22153|22154,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction2627,1,http://www.reactome.org/biopax/96/48887#Catalysis1237
218,10574|15908|23832,15910|15911|15912,3,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction5902,1,http://www.reactome.org/biopax/96/48887#Catalysis2243
219,16073|24030|25099,16075|23832|25100,3,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9525,-1,http://www.reactome.org/biopax/96/48887#Control1818
220,5169|5170|5171|15981|15983|20567|20568|20569|20570|20572|23165,5159|5172|16010|16037|20548|20551|20552|20556|20561|20562|20563|20565|23534|23709,11,14,http://www.reactome.org/biopax/96/48887#BiochemicalReaction14756,1,http://www.reactome.org/biopax/96/48887#Catalysis6506
221,10065|10068,10067|15536,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction5395,1,http://www.reactome.org/biopax/96/48887#Catalysis2115
222,17155|24293|24294,24295|24296,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8470,1,http://www.reactome.org/biopax/96/48887#Catalysis3236
223,15610|18645|23318,18682|23317|26255,3,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction11014,1,http://www.reactome.org/biopax/96/48887#Catalysis5210
224,17693|23360|23627|24718|26198,23546|24171|24720,5,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8997,1,http://www.reactome.org/biopax/96/48887#Catalysis3678
225,18034|24548|25584,23968|24563|25585,3,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10096,1,http://www.reactome.org/biopax/96/48887#Catalysis4618
226,16704|25259,1173,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9675,1,http://www.reactome.org/biopax/96/48887#Catalysis4238
227,1377|23464|24029|25576|26287,24018|25577|25578,5,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10084,1,http://www.reactome.org/biopax/96/48887#Catalysis4606
228,870|16316,17725|24826,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9133,1,http://www.reactome.org/biopax/96/48887#Catalysis3784
229,10206|15084|23832,10213|23855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction296,1,http://www.reactome.org/biopax/96/48887#Control51
230,10534|15622|15637,10535,3,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction5877,-1,http://www.reactome.org/biopax/96/48887#Control1166
231,17710|23360|23627|23629|26198,23546|23631|24171,5,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9101,1,http://www.reactome.org/biopax/96/48887#Catalysis3759
232,17368|23165|24096,23709|24100,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8249,1,http://www.reactome.org/biopax/96/48887#Catalysis3074
233,4733|4735|23052,4734,3,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction14295,-1,http://www.reactome.org/biopax/96/48887#Control2696
234,25032|25036|26197,25017|25033,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9410,-1,http://www.reactome.org/biopax/96/48887#Control1768
235,956|6203,6204|16458,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction15982,1,http://www.reactome.org/biopax/96/48887#Catalysis6796
236,1255|23695|26176,25359|26194,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9832,1,http://www.reactome.org/biopax/96/48887#Catalysis4382
238,2984|2985,2981|23855,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction12308,1,http://www.reactome.org/biopax/96/48887#Catalysis5738
239,5948|12648,21418,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction15728,1,http://www.reactome.org/biopax/96/48887#Control3142
240,4874|8011|24772,4875|24855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction14426,1,http://www.reactome.org/biopax/96/48887#Catalysis6381
243,9434|24772|26080,24855|26123,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction4480,1,http://www.reactome.org/biopax/96/48887#Catalysis1646
244,18584|23684|23685,23660|23968|25084,3,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10902,1,http://www.reactome.org/biopax/96/48887#Catalysis5116
245,21779|24389,24437,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction2204,1,http://www.reactome.org/biopax/96/48887#Catalysis1074
246,14131|14830,14137,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction3593,1,http://www.reactome.org/biopax/96/48887#Control672
247,1958|23688|24772,23968|24855|25880,3,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10919,1,http://www.reactome.org/biopax/96/48887#Catalysis5132
248,7580|21172,18361|18362,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10597,1,http://www.reactome.org/biopax/96/48887#Catalysis4951
249,3949,3654|3749|4126|23855,1,4,http://www.reactome.org/biopax/96/48887#BiochemicalReaction100,1,http://www.reactome.org/biopax/96/48887#Catalysis16
250,17966|23546|23705,25126|25372|26198,3,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9851,1,http://www.reactome.org/biopax/96/48887#Catalysis4401
251,2978|8013|24772,8014|24855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction14431,1,http://www.reactome.org/biopax/96/48887#Catalysis6384
252,1516|16129|23683,15392|23692,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10356,1,http://www.reactome.org/biopax/96/48887#Catalysis4836
253,10994|26110,26171,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction6337,1,http://www.reactome.org/biopax/96/48887#Catalysis2396
254,17669|24686|25483,23968|24687|25451|26185,3,4,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8912,1,http://www.reactome.org/biopax/96/48887#Catalysis3638
255,639|16725,16458|18793,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction11097,1,http://www.reactome.org/biopax/96/48887#Catalysis5292
256,655|23546|24352,24353,3,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8522,1,http://www.reactome.org/biopax/96/48887#Catalysis3284
258,17440|24166|26199,23176|24167|26204,3,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8370,1,http://www.reactome.org/biopax/96/48887#Catalysis3152
259,3576|9177|21160,3575,3,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction12972,1,http://www.reactome.org/biopax/96/48887#Control2414
260,3095|6943,3096,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction12427,1,http://www.reactome.org/biopax/96/48887#Control2336
261,4727|4730|23052,4729,3,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction14294,-1,http://www.reactome.org/biopax/96/48887#Control2694
262,17893|24772|25080,24855|25081,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9508,1,http://www.reactome.org/biopax/96/48887#Catalysis4078
263,3408|24772,3409|24855,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction12786,1,http://www.reactome.org/biopax/96/48887#Catalysis5932
264,12828|22775,22778,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction3480,1,http://www.reactome.org/biopax/96/48887#Control589
265,16073|24772|25099,16075|23832|25100,3,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9527,1,http://www.reactome.org/biopax/96/48887#Control1822
266,9404|9443,9442,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction4495,1,http://www.reactome.org/biopax/96/48887#Control964
268,2968|26327,26322,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction12292,1,http://www.reactome.org/biopax/96/48887#Catalysis5734
269,8495|12862,22869,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction3582,1,http://www.reactome.org/biopax/96/48887#Control648
271,6457|20022|24772,20023|24855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction13406,1,http://www.reactome.org/biopax/96/48887#Control2471
272,935|11957|23165,11958|23709,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction7315,1,http://www.reactome.org/biopax/96/48887#Catalysis2692
273,11894|24772,11895|24855,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction7240,1,http://www.reactome.org/biopax/96/48887#Catalysis2660
274,7838|12712,21996,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction2887,1,http://www.reactome.org/biopax/96/48887#Control350
275,1055|1057|1059|17864|17865,1058,5,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9449,1,http://www.reactome.org/biopax/96/48887#Control1787
276,3044|14834,3046,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction12376,1,http://www.reactome.org/biopax/96/48887#Catalysis5770
277,11675|11681|24772,11682|24855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction6980,1,http://www.reactome.org/biopax/96/48887#Catalysis2581
278,5112|12241,17412,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8340,1,http://www.reactome.org/biopax/96/48887#Control1654
279,2013|16511|18740,16458|18781,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction11085,1,http://www.reactome.org/biopax/96/48887#Catalysis5280
280,10139|23832,10149|23855,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction291,1,http://www.reactome.org/biopax/96/48887#Catalysis87
281,17982|23207,25416,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9901,1,http://www.reactome.org/biopax/96/48887#Catalysis4448
282,3285|24772,3286|24855,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction12664,1,http://www.reactome.org/biopax/96/48887#Catalysis5881
283,7085|24029|24793,23968|24837,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction2005,1,http://www.reactome.org/biopax/96/48887#Catalysis906
284,23207|24772,23258,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9904,1,http://www.reactome.org/biopax/96/48887#Control1847
285,2621|22334|23570|23571,19373|23575|23589,4,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction11775,1,http://www.reactome.org/biopax/96/48887#Catalysis5600
287,2685|12314,22442,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction11844,1,http://www.reactome.org/biopax/96/48887#Control2099
288,5272|16429|24772,5275|24855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction14831,1,http://www.reactome.org/biopax/96/48887#Catalysis6529
289,15942,10596,1,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8352,1,http://www.reactome.org/biopax/96/48887#Catalysis3134
290,1525|12961,14597,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction11878,-1,http://www.reactome.org/biopax/96/48887#Control2113
291,12831|22779,22781,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction3497,1,http://www.reactome.org/biopax/96/48887#Control613
292,16313|20872|23165,20873|23709,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction15202,1,http://www.reactome.org/biopax/96/48887#Catalysis6675
293,21134|21137|24772,21136|24855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction1400,1,http://www.reactome.org/biopax/96/48887#Catalysis613
294,21838|26211|26234,23415|26210,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction2292,1,http://www.reactome.org/biopax/96/48887#Catalysis1121
295,21046|24075,18089|24157,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10236,1,http://www.reactome.org/biopax/96/48887#Catalysis4747
297,17161|23986|24297,24294|24390|24415,3,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8560,1,http://www.reactome.org/biopax/96/48887#Catalysis3316
298,14135|22870,14136,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction3592,1,http://www.reactome.org/biopax/96/48887#Control670
299,6967|20506|23832,6966|23855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction14596,1,http://www.reactome.org/biopax/96/48887#Catalysis6447
301,5410|17728|24772,5421|24855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction888,1,http://www.reactome.org/biopax/96/48887#Catalysis328
302,1514|18123|23683,18124|23692,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10354,1,http://www.reactome.org/biopax/96/48887#Catalysis4834
303,805|23681,24668,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8897,1,http://www.reactome.org/biopax/96/48887#Catalysis3624
304,10340|11237|24772,11239|24855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction6543,1,http://www.reactome.org/biopax/96/48887#Catalysis2458
305,17355|23325|24616,23893|24617|26255,3,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8837,1,http://www.reactome.org/biopax/96/48887#Catalysis3569
306,6318|19052,6305,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction1076,1,http://www.reactome.org/biopax/96/48887#Catalysis429
307,7580|22819,18338,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10584,1,http://www.reactome.org/biopax/96/48887#Catalysis4939
308,18600|23318|25891,23317|25893,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10928,1,http://www.reactome.org/biopax/96/48887#Catalysis5139
309,5263|5264|23533,5266|25838,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction14823,1,http://www.reactome.org/biopax/96/48887#Catalysis6526
310,991|25039,992|23361,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9414,1,http://www.reactome.org/biopax/96/48887#Catalysis4018
311,1313|23207|26209,23832|25444,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9936,1,http://www.reactome.org/biopax/96/48887#Catalysis4481
312,3137|24772,9162|24855,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction12496,1,http://www.reactome.org/biopax/96/48887#Catalysis5820
313,6632|6651,6498|6634|21237|21239,2,4,http://www.reactome.org/biopax/96/48887#BiochemicalReaction1491,-1,http://www.reactome.org/biopax/96/48887#Control174
314,10255|23793,10241|22970|23794,2,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction5608,1,http://www.reactome.org/biopax/96/48887#Catalysis2176
316,1799|8140,1800|1801|23855,2,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10750,1,http://www.reactome.org/biopax/96/48887#Catalysis5034
317,1741|2180,16255|18958|18959,2,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction11265,1,http://www.reactome.org/biopax/96/48887#Catalysis5431
318,1502|1504,1503,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10344,1,http://www.reactome.org/biopax/96/48887#Catalysis4824
319,14383|23968|24572|25404,23940|25406,4,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9889,1,http://www.reactome.org/biopax/96/48887#Catalysis4437
